step	action	robot0_eef_pos	tool_pos	frame_pos	stand_pos
132	[0.04, 0.09, 0.14, -0.01, 0.11, 0.0, 1.0]	[-0.12, 0.02, 1.09]	[0.03, -0.2, 0.81]	[-0.1, -0.02, 1.03]	[-0.08, 0.0, 0.88]
133	[-0.06, -0.07, 0.12, -0.02, 0.11, 0.01, 1.0]	[-0.12, 0.02, 1.1]	[0.03, -0.2, 0.81]	[-0.1, -0.02, 1.04]	[-0.08, 0.0, 0.88]
134	[-0.03, 0.03, 0.1, -0.02, 0.1, 0.01, 1.0]	[-0.12, 0.02, 1.1]	[0.03, -0.2, 0.81]	[-0.1, -0.02, 1.04]	[-0.08, 0.0, 0.88]
135	[-0.17, -0.06, 0.12, -0.01, 0.09, 0.0, 1.0]	[-0.12, 0.02, 1.1]	[0.03, -0.2, 0.81]	[-0.1, -0.02, 1.04]	[-0.08, 0.0, 0.88]
136	[-0.02, 0.01, 0.08, -0.01, 0.08, 0.0, 1.0]	[-0.12, 0.02, 1.1]	[0.03, -0.2, 0.81]	[-0.11, -0.02, 1.04]	[-0.08, 0.0, 0.88]
137	[-0.08, -0.03, 0.13, -0.01, 0.08, 0.0, 1.0]	[-0.12, 0.02, 1.1]	[0.03, -0.2, 0.81]	[-0.11, -0.02, 1.04]	[-0.08, 0.0, 0.88]
138	[0.1, 0.03, 0.12, -0.01, 0.07, 0.01, 1.0]	[-0.13, 0.02, 1.1]	[0.03, -0.2, 0.81]	[-0.11, -0.02, 1.04]	[-0.08, 0.0, 0.88]
139	[-0.02, -0.0, 0.27, -0.0, 0.07, 0.01, 1.0]	[-0.13, 0.02, 1.1]	[0.03, -0.2, 0.81]	[-0.11, -0.02, 1.04]	[-0.08, 0.0, 0.88]
140	[0.15, 0.15, 0.16, -0.0, 0.07, 0.01, 1.0]	[-0.12, 0.02, 1.11]	[0.03, -0.2, 0.81]	[-0.11, -0.02, 1.05]	[-0.08, 0.0, 0.88]
141	[-0.06, 0.04, 0.26, -0.0, 0.06, 0.01, 1.0]	[-0.12, 0.02, 1.11]	[0.03, -0.2, 0.81]	[-0.11, -0.02, 1.05]	[-0.08, 0.0, 0.88]
142	[0.13, 0.13, 0.18, -0.0, 0.06, 0.0, 1.0]	[-0.12, 0.02, 1.11]	[0.03, -0.2, 0.81]	[-0.11, -0.02, 1.05]	[-0.08, 0.0, 0.88]
143	[-0.06, -0.0, 0.33, -0.0, 0.06, 0.0, 1.0]	[-0.12, 0.02, 1.11]	[0.03, -0.2, 0.81]	[-0.11, -0.02, 1.05]	[-0.08, 0.0, 0.88]
144	[0.08, 0.09, 0.15, -0.0, 0.05, 0.0, 1.0]	[-0.12, 0.02, 1.12]	[0.03, -0.2, 0.81]	[-0.11, -0.02, 1.06]	[-0.08, 0.0, 0.88]
145	[-0.04, 0.07, 0.23, -0.0, 0.05, -0.0, 1.0]	[-0.12, 0.02, 1.12]	[0.03, -0.2, 0.81]	[-0.11, -0.02, 1.06]	[-0.08, 0.0, 0.88]
146	[0.06, 0.02, 0.06, 0.0, 0.04, -0.0, 1.0]	[-0.12, 0.02, 1.12]	[0.03, -0.2, 0.81]	[-0.11, -0.02, 1.06]	[-0.08, 0.0, 0.88]
147	[-0.02, 0.01, 0.13, 0.0, 0.04, -0.0, 1.0]	[-0.12, 0.02, 1.13]	[0.03, -0.2, 0.81]	[-0.11, -0.01, 1.06]	[-0.08, 0.0, 0.88]
148	[0.04, 0.06, 0.04, 0.0, 0.04, -0.0, 1.0]	[-0.12, 0.02, 1.13]	[0.03, -0.2, 0.81]	[-0.11, -0.01, 1.06]	[-0.08, 0.0, 0.88]
149	[-0.08, -0.07, 0.03, -0.0, 0.04, -0.0, 1.0]	[-0.12, 0.03, 1.13]	[0.03, -0.2, 0.81]	[-0.11, -0.01, 1.07]	[-0.08, 0.0, 0.88]
150	[-0.06, -0.01, 0.01, -0.0, 0.03, -0.0, 1.0]	[-0.12, 0.03, 1.13]	[0.03, -0.2, 0.81]	[-0.11, -0.01, 1.07]	[-0.08, 0.0, 0.88]
151	[-0.09, -0.06, 0.02, -0.0, 0.02, -0.0, 1.0]	[-0.12, 0.02, 1.13]	[0.03, -0.2, 0.81]	[-0.11, -0.01, 1.07]	[-0.08, 0.0, 0.88]
152	[-0.01, -0.07, 0.04, 0.0, 0.02, -0.0, 1.0]	[-0.12, 0.02, 1.13]	[0.03, -0.2, 0.81]	[-0.11, -0.01, 1.07]	[-0.08, 0.0, 0.88]
153	[-0.03, -0.04, 0.1, -0.0, 0.01, -0.0, 1.0]	[-0.12, 0.02, 1.13]	[0.03, -0.2, 0.81]	[-0.11, -0.02, 1.07]	[-0.08, 0.0, 0.88]
154	[0.02, -0.0, 0.1, -0.0, 0.0, 0.0, 1.0]	[-0.12, 0.02, 1.13]	[0.03, -0.2, 0.81]	[-0.11, -0.02, 1.07]	[-0.08, 0.0, 0.88]
155	[0.01, 0.08, 0.02, -0.0, -0.01, 0.01, 1.0]	[-0.12, 0.02, 1.13]	[0.03, -0.2, 0.81]	[-0.11, -0.02, 1.07]	[-0.08, 0.0, 0.88]
156	[0.09, 0.14, 0.14, -0.01, -0.01, 0.01, 1.0]	[-0.12, 0.02, 1.13]	[0.03, -0.2, 0.81]	[-0.11, -0.02, 1.07]	[-0.08, 0.0, 0.88]
157	[0.09, 0.1, 0.17, -0.01, -0.01, 0.0, 1.0]	[-0.12, 0.02, 1.13]	[0.03, -0.2, 0.81]	[-0.11, -0.01, 1.07]	[-0.08, 0.0, 0.88]
158	[0.12, 0.1, 0.22, -0.01, -0.01, 0.0, 1.0]	[-0.12, 0.03, 1.13]	[0.03, -0.2, 0.81]	[-0.11, -0.01, 1.07]	[-0.08, 0.0, 0.88]
159	[0.15, 0.04, 0.23, -0.01, 0.0, 0.0, 1.0]	[-0.12, 0.03, 1.14]	[0.03, -0.2, 0.81]	[-0.11, -0.01, 1.07]	[-0.08, 0.0, 0.88]
160	[0.14, 0.09, 0.2, -0.01, 0.0, 0.0, 1.0]	[-0.12, 0.03, 1.14]	[0.03, -0.2, 0.81]	[-0.11, -0.01, 1.08]	[-0.08, 0.0, 0.88]
161	[0.16, 0.02, 0.17, -0.01, 0.01, -0.0, 1.0]	[-0.12, 0.03, 1.14]	[0.03, -0.2, 0.81]	[-0.11, -0.01, 1.08]	[-0.08, 0.0, 0.88]
162	[0.16, 0.07, 0.17, -0.01, 0.01, -0.0, 1.0]	[-0.12, 0.03, 1.15]	[0.03, -0.2, 0.81]	[-0.1, -0.01, 1.08]	[-0.08, 0.0, 0.88]
163	[0.1, 0.07, 0.2, -0.01, 0.01, -0.0, 1.0]	[-0.11, 0.03, 1.15]	[0.03, -0.2, 0.81]	[-0.1, -0.01, 1.09]	[-0.08, 0.0, 0.88]
164	[0.16, 0.09, 0.16, -0.01, 0.01, -0.01, 1.0]	[-0.11, 0.03, 1.15]	[0.03, -0.2, 0.81]	[-0.1, -0.01, 1.09]	[-0.08, 0.0, 0.88]
165	[0.19, 0.09, 0.2, -0.01, 0.01, -0.0, 1.0]	[-0.11, 0.03, 1.15]	[0.03, -0.2, 0.81]	[-0.1, -0.01, 1.09]	[-0.08, 0.0, 0.88]
166	[0.18, 0.07, 0.08, -0.01, 0.01, -0.0, 1.0]	[-0.11, 0.03, 1.16]	[0.03, -0.2, 0.81]	[-0.1, -0.01, 1.09]	[-0.08, 0.0, 0.88]
167	[0.18, 0.12, 0.07, -0.01, 0.01, -0.0, 1.0]	[-0.11, 0.03, 1.16]	[0.03, -0.2, 0.81]	[-0.1, -0.01, 1.09]	[-0.08, 0.0, 0.88]
168	[0.07, 0.0, -0.04, -0.01, 0.01, -0.01, 1.0]	[-0.1, 0.03, 1.16]	[0.03, -0.2, 0.81]	[-0.09, -0.0, 1.1]	[-0.08, 0.0, 0.88]
169	[0.04, -0.02, -0.05, -0.01, 0.0, -0.0, 1.0]	[-0.1, 0.04, 1.16]	[0.03, -0.2, 0.81]	[-0.09, -0.0, 1.1]	[-0.08, 0.0, 0.88]
170	[0.07, -0.06, -0.11, -0.0, -0.0, -0.01, 1.0]	[-0.1, 0.04, 1.16]	[0.03, -0.2, 0.81]	[-0.09, -0.0, 1.1]	[-0.08, 0.0, 0.88]
171	[0.03, -0.02, -0.04, 0.0, -0.01, -0.01, 1.0]	[-0.1, 0.04, 1.16]	[0.03, -0.2, 0.81]	[-0.09, -0.0, 1.09]	[-0.08, 0.0, 0.88]
172	[0.02, -0.0, -0.06, 0.01, -0.01, -0.01, 1.0]	[-0.1, 0.04, 1.16]	[0.03, -0.2, 0.81]	[-0.09, -0.0, 1.09]	[-0.08, 0.0, 0.88]
173	[0.07, 0.06, 0.04, 0.01, -0.01, -0.01, 1.0]	[-0.1, 0.03, 1.16]	[0.03, -0.2, 0.81]	[-0.09, -0.0, 1.09]	[-0.08, 0.0, 0.88]
174	[-0.0, 0.05, 0.01, 0.0, -0.01, -0.01, 1.0]	[-0.1, 0.04, 1.15]	[0.03, -0.2, 0.81]	[-0.09, -0.0, 1.09]	[-0.08, 0.0, 0.88]
175	[0.1, 0.05, -0.01, 0.0, -0.01, -0.01, 1.0]	[-0.1, 0.04, 1.16]	[0.03, -0.2, 0.81]	[-0.09, -0.0, 1.09]	[-0.08, 0.0, 0.88]
176	[0.01, -0.01, -0.07, 0.0, -0.01, -0.01, 1.0]	[-0.1, 0.04, 1.15]	[0.03, -0.2, 0.81]	[-0.09, -0.0, 1.09]	[-0.08, 0.0, 0.88]
177	[0.05, -0.01, -0.08, 0.0, -0.01, -0.01, 1.0]	[-0.1, 0.04, 1.15]	[0.03, -0.2, 0.81]	[-0.09, -0.0, 1.09]	[-0.08, 0.0, 0.88]
178	[-0.05, -0.04, -0.15, -0.0, -0.01, -0.01, 1.0]	[-0.1, 0.04, 1.15]	[0.03, -0.2, 0.81]	[-0.09, -0.0, 1.09]	[-0.08, 0.0, 0.88]
179	[-0.03, -0.02, -0.14, -0.0, -0.02, -0.01, 1.0]	[-0.1, 0.04, 1.15]	[0.03, -0.2, 0.81]	[-0.09, -0.0, 1.09]	[-0.08, 0.0, 0.88]
180	[-0.04, -0.02, -0.13, -0.0, -0.02, -0.01, 1.0]	[-0.1, 0.04, 1.15]	[0.03, -0.2, 0.81]	[-0.09, -0.0, 1.09]	[-0.08, 0.0, 0.88]
181	[0.04, -0.04, -0.09, -0.0, -0.02, -0.01, 1.0]	[-0.1, 0.04, 1.15]	[0.03, -0.2, 0.81]	[-0.09, -0.0, 1.09]	[-0.08, 0.0, 0.88]
182	[-0.0, -0.01, -0.07, -0.0, -0.01, -0.01, 1.0]	[-0.1, 0.04, 1.15]	[0.03, -0.2, 0.81]	[-0.08, -0.0, 1.09]	[-0.08, 0.0, 0.88]
183	[-0.02, 0.04, -0.06, -0.0, -0.01, -0.0, 1.0]	[-0.1, 0.03, 1.15]	[0.03, -0.2, 0.81]	[-0.08, -0.0, 1.08]	[-0.08, 0.0, 0.88]
184	[-0.09, 0.04, -0.06, -0.0, -0.01, -0.0, 1.0]	[-0.1, 0.04, 1.15]	[0.03, -0.2, 0.81]	[-0.08, -0.0, 1.08]	[-0.08, 0.0, 0.88]
185	[-0.1, 0.05, -0.11, -0.01, -0.01, -0.0, 1.0]	[-0.1, 0.04, 1.15]	[0.03, -0.2, 0.81]	[-0.09, -0.0, 1.08]	[-0.08, 0.0, 0.88]
186	[-0.15, -0.01, -0.05, -0.01, -0.01, -0.01, 1.0]	[-0.1, 0.04, 1.14]	[0.03, -0.2, 0.81]	[-0.09, -0.0, 1.08]	[-0.08, 0.0, 0.88]
187	[-0.06, 0.01, 0.02, -0.0, -0.01, -0.01, 1.0]	[-0.1, 0.04, 1.14]	[0.03, -0.2, 0.81]	[-0.09, -0.0, 1.08]	[-0.08, 0.0, 0.88]
188	[-0.08, -0.06, 0.04, -0.0, -0.01, -0.01, 1.0]	[-0.1, 0.04, 1.14]	[0.03, -0.2, 0.81]	[-0.09, -0.0, 1.08]	[-0.08, 0.0, 0.88]
189	[-0.04, -0.03, 0.1, -0.0, -0.01, -0.0, 1.0]	[-0.1, 0.04, 1.14]	[0.03, -0.2, 0.81]	[-0.09, -0.0, 1.08]	[-0.08, 0.0, 0.88]
190	[-0.07, -0.06, 0.07, -0.0, -0.0, -0.0, 1.0]	[-0.1, 0.04, 1.14]	[0.03, -0.2, 0.81]	[-0.09, -0.0, 1.08]	[-0.08, 0.0, 0.88]
191	[-0.07, -0.04, 0.1, -0.0, 0.0, 0.0, 1.0]	[-0.1, 0.03, 1.15]	[0.03, -0.2, 0.81]	[-0.09, -0.01, 1.08]	[-0.08, 0.0, 0.88]
192	[-0.09, -0.08, 0.04, -0.0, 0.0, 0.0, 1.0]	[-0.1, 0.03, 1.15]	[0.03, -0.2, 0.81]	[-0.09, -0.01, 1.08]	[-0.08, 0.0, 0.88]
193	[-0.08, -0.06, 0.02, -0.0, 0.0, 0.0, 1.0]	[-0.1, 0.03, 1.15]	[0.03, -0.2, 0.81]	[-0.09, -0.01, 1.09]	[-0.08, 0.0, 0.88]
194	[-0.1, -0.07, 0.0, 0.0, 0.0, 0.0, 1.0]	[-0.1, 0.03, 1.15]	[0.03, -0.2, 0.81]	[-0.09, -0.01, 1.09]	[-0.08, 0.0, 0.88]
195	[-0.03, -0.06, -0.0, 0.0, 0.0, 0.0, 1.0]	[-0.1, 0.03, 1.15]	[0.03, -0.2, 0.81]	[-0.09, -0.01, 1.09]	[-0.08, 0.0, 0.88]
196	[-0.06, -0.06, 0.03, -0.0, 0.01, 0.0, 1.0]	[-0.11, 0.03, 1.15]	[0.03, -0.2, 0.81]	[-0.09, -0.01, 1.09]	[-0.08, 0.0, 0.88]
197	[-0.07, -0.08, 0.1, -0.0, 0.01, 0.01, 1.0]	[-0.11, 0.03, 1.15]	[0.03, -0.2, 0.81]	[-0.09, -0.01, 1.09]	[-0.08, 0.0, 0.88]
198	[0.01, -0.08, 0.07, 0.0, 0.01, 0.01, 1.0]	[-0.11, 0.03, 1.15]	[0.03, -0.2, 0.81]	[-0.09, -0.01, 1.09]	[-0.08, 0.0, 0.88]
199	[-0.04, 0.0, 0.05, 0.0, 0.01, 0.01, 1.0]	[-0.11, 0.03, 1.15]	[0.03, -0.2, 0.81]	[-0.09, -0.01, 1.09]	[-0.08, 0.0, 0.88]
200	[-0.02, -0.03, 0.01, 0.0, 0.02, 0.01, 1.0]	[-0.11, 0.03, 1.15]	[0.03, -0.2, 0.81]	[-0.09, -0.01, 1.09]	[-0.08, 0.0, 0.88]
201	[-0.09, -0.1, -0.03, 0.01, 0.02, 0.0, 1.0]	[-0.11, 0.03, 1.15]	[0.03, -0.2, 0.81]	[-0.09, -0.01, 1.09]	[-0.08, 0.0, 0.88]
202	[-0.07, -0.0, -0.02, 0.01, 0.02, 0.0, 1.0]	[-0.11, 0.03, 1.15]	[0.03, -0.2, 0.81]	[-0.09, -0.01, 1.09]	[-0.08, 0.0, 0.88]
203	[-0.02, 0.05, 0.01, 0.01, 0.01, 0.0, 1.0]	[-0.11, 0.03, 1.15]	[0.03, -0.2, 0.81]	[-0.09, -0.01, 1.09]	[-0.08, 0.0, 0.88]
204	[-0.06, -0.01, 0.0, 0.01, 0.01, -0.0, 1.0]	[-0.11, 0.03, 1.15]	[0.03, -0.2, 0.81]	[-0.1, -0.01, 1.09]	[-0.08, 0.0, 0.88]
205	[-0.02, 0.01, 0.02, 0.01, 0.01, -0.0, 1.0]	[-0.11, 0.03, 1.15]	[0.03, -0.2, 0.81]	[-0.1, -0.01, 1.09]	[-0.08, 0.0, 0.88]
206	[-0.03, -0.01, 0.06, 0.01, 0.01, -0.0, 1.0]	[-0.11, 0.03, 1.15]	[0.03, -0.2, 0.81]	[-0.1, -0.01, 1.09]	[-0.08, 0.0, 0.88]
207	[-0.03, -0.04, 0.04, 0.01, 0.01, -0.0, 1.0]	[-0.11, 0.03, 1.15]	[0.03, -0.2, 0.81]	[-0.1, -0.01, 1.09]	[-0.08, 0.0, 0.88]
208	[-0.01, -0.03, 0.01, 0.01, 0.01, -0.0, 1.0]	[-0.11, 0.03, 1.15]	[0.03, -0.2, 0.81]	[-0.1, -0.01, 1.09]	[-0.08, 0.0, 0.88]
209	[-0.04, -0.04, 0.01, 0.01, 0.01, -0.0, 1.0]	[-0.11, 0.03, 1.15]	[0.03, -0.2, 0.81]	[-0.1, -0.01, 1.09]	[-0.08, 0.0, 0.88]
210	[-0.01, -0.06, -0.05, 0.01, 0.02, -0.0, 1.0]	[-0.11, 0.03, 1.15]	[0.03, -0.2, 0.81]	[-0.1, -0.01, 1.09]	[-0.08, 0.0, 0.88]
211	[-0.06, -0.07, -0.06, 0.01, 0.01, 0.0, 1.0]	[-0.11, 0.03, 1.15]	[0.03, -0.2, 0.81]	[-0.1, -0.01, 1.09]	[-0.08, 0.0, 0.88]
212	[-0.03, -0.05, -0.07, 0.02, 0.01, 0.0, 1.0]	[-0.11, 0.03, 1.15]	[0.03, -0.2, 0.81]	[-0.1, -0.01, 1.09]	[-0.08, 0.0, 0.88]
213	[-0.08, 0.0, -0.04, 0.01, 0.01, 0.0, 1.0]	[-0.11, 0.02, 1.15]	[0.03, -0.2, 0.81]	[-0.1, -0.01, 1.09]	[-0.08, 0.0, 0.88]
214	[-0.04, 0.0, -0.02, 0.01, 0.0, 0.0, 1.0]	[-0.12, 0.02, 1.15]	[0.03, -0.2, 0.81]	[-0.1, -0.01, 1.09]	[-0.08, 0.0, 0.88]
215	[-0.03, 0.06, 0.01, 0.01, 0.0, 0.0, 1.0]	[-0.12, 0.02, 1.15]	[0.03, -0.2, 0.81]	[-0.1, -0.01, 1.09]	[-0.08, 0.0, 0.88]
216	[-0.06, 0.03, 0.04, 0.01, 0.0, 0.0, 1.0]	[-0.12, 0.02, 1.15]	[0.03, -0.2, 0.81]	[-0.1, -0.01, 1.09]	[-0.08, 0.0, 0.88]
217	[-0.09, 0.05, 0.03, 0.01, 0.0, 0.0, 1.0]	[-0.12, 0.02, 1.15]	[0.03, -0.2, 0.81]	[-0.1, -0.01, 1.09]	[-0.08, 0.0, 0.88]
218	[-0.07, 0.0, -0.01, 0.01, 0.0, -0.0, 1.0]	[-0.12, 0.03, 1.15]	[0.03, -0.2, 0.81]	[-0.1, -0.01, 1.09]	[-0.08, 0.0, 0.88]
219	[-0.09, 0.01, -0.04, 0.01, 0.0, -0.0, 1.0]	[-0.12, 0.03, 1.15]	[0.03, -0.2, 0.81]	[-0.1, -0.01, 1.09]	[-0.08, 0.0, 0.88]
220	[-0.03, -0.01, -0.05, 0.01, -0.0, -0.0, 1.0]	[-0.12, 0.03, 1.15]	[0.03, -0.2, 0.81]	[-0.1, -0.01, 1.09]	[-0.08, 0.0, 0.88]
221	[-0.02, 0.02, -0.04, 0.01, -0.0, -0.0, 1.0]	[-0.12, 0.03, 1.15]	[0.03, -0.2, 0.81]	[-0.1, -0.01, 1.09]	[-0.08, 0.0, 0.88]
222	[-0.03, -0.01, -0.04, 0.01, -0.0, 0.0, 1.0]	[-0.12, 0.03, 1.15]	[0.03, -0.2, 0.81]	[-0.1, -0.01, 1.09]	[-0.08, 0.0, 0.88]
223	[-0.02, -0.04, -0.05, 0.01, -0.0, 0.0, 1.0]	[-0.12, 0.03, 1.15]	[0.03, -0.2, 0.81]	[-0.1, -0.01, 1.09]	[-0.08, 0.0, 0.88]
224	[-0.03, -0.01, -0.04, 0.01, -0.0, -0.0, 1.0]	[-0.12, 0.03, 1.15]	[0.03, -0.2, 0.81]	[-0.11, -0.01, 1.09]	[-0.08, 0.0, 0.88]
225	[-0.06, 0.04, 0.01, 0.01, -0.0, 0.0, 1.0]	[-0.12, 0.03, 1.15]	[0.03, -0.2, 0.81]	[-0.11, -0.01, 1.09]	[-0.08, 0.0, 0.88]
226	[-0.02, -0.01, -0.02, 0.01, -0.01, 0.0, 1.0]	[-0.12, 0.03, 1.15]	[0.03, -0.2, 0.81]	[-0.11, -0.01, 1.09]	[-0.08, 0.0, 0.88]
227	[-0.05, 0.03, -0.04, 0.01, -0.01, 0.0, 1.0]	[-0.12, 0.03, 1.15]	[0.03, -0.2, 0.81]	[-0.11, -0.01, 1.09]	[-0.08, 0.0, 0.88]
228	[0.0, -0.06, -0.11, 0.01, -0.01, 0.0, 1.0]	[-0.12, 0.03, 1.15]	[0.03, -0.2, 0.81]	[-0.11, -0.01, 1.08]	[-0.08, 0.0, 0.88]
229	[0.02, -0.03, -0.12, 0.01, -0.01, 0.0, 1.0]	[-0.12, 0.03, 1.15]	[0.03, -0.2, 0.81]	[-0.11, -0.01, 1.08]	[-0.08, 0.0, 0.88]
230	[-0.02, -0.04, -0.16, 0.01, -0.02, 0.01, 1.0]	[-0.12, 0.03, 1.15]	[0.03, -0.2, 0.81]	[-0.11, -0.01, 1.08]	[-0.08, 0.0, 0.88]
231	[-0.01, -0.06, -0.16, 0.0, -0.02, 0.01, 1.0]	[-0.12, 0.03, 1.14]	[0.03, -0.2, 0.81]	[-0.11, -0.01, 1.08]	[-0.08, 0.0, 0.88]
232	[-0.01, -0.02, -0.18, 0.0, -0.02, 0.0, 1.0]	[-0.12, 0.02, 1.14]	[0.03, -0.2, 0.81]	[-0.11, -0.01, 1.08]	[-0.08, 0.0, 0.88]
233	[0.05, 0.04, -0.19, 0.0, -0.02, 0.0, 1.0]	[-0.12, 0.02, 1.14]	[0.03, -0.2, 0.81]	[-0.11, -0.01, 1.08]	[-0.08, 0.0, 0.88]
234	[0.08, 0.01, -0.16, 0.0, -0.02, -0.0, 1.0]	[-0.12, 0.02, 1.14]	[0.03, -0.2, 0.81]	[-0.11, -0.01, 1.07]	[-0.08, 0.0, 0.88]
235	[0.09, 0.07, -0.18, -0.0, -0.02, 0.0, 1.0]	[-0.12, 0.02, 1.14]	[0.03, -0.2, 0.81]	[-0.1, -0.01, 1.07]	[-0.08, 0.0, 0.88]
236	[0.07, 0.04, -0.14, -0.0, -0.01, 0.0, 1.0]	[-0.12, 0.03, 1.13]	[0.03, -0.2, 0.81]	[-0.1, -0.01, 1.07]	[-0.08, 0.0, 0.88]
237	[0.08, 0.11, -0.13, -0.0, -0.02, 0.0, 1.0]	[-0.12, 0.03, 1.13]	[0.03, -0.2, 0.81]	[-0.1, -0.01, 1.07]	[-0.08, 0.0, 0.88]
238	[0.06, 0.08, -0.16, -0.0, -0.02, -0.0, 1.0]	[-0.12, 0.03, 1.13]	[0.03, -0.2, 0.81]	[-0.1, -0.01, 1.07]	[-0.08, 0.0, 0.88]
239	[0.13, 0.13, -0.18, -0.01, -0.02, -0.0, 1.0]	[-0.12, 0.03, 1.13]	[0.03, -0.2, 0.81]	[-0.1, -0.01, 1.07]	[-0.08, 0.0, 0.88]
240	[0.13, 0.1, -0.18, -0.01, -0.02, -0.01, 1.0]	[-0.12, 0.03, 1.13]	[0.03, -0.2, 0.81]	[-0.1, -0.01, 1.06]	[-0.08, 0.0, 0.88]
241	[0.18, 0.16, -0.18, -0.01, -0.02, -0.01, 1.0]	[-0.12, 0.03, 1.12]	[0.03, -0.2, 0.81]	[-0.1, -0.01, 1.06]	[-0.08, 0.0, 0.88]
242	[0.14, 0.1, -0.18, -0.01, -0.02, -0.01, 1.0]	[-0.12, 0.03, 1.12]	[0.03, -0.2, 0.81]	[-0.1, -0.01, 1.06]	[-0.08, 0.0, 0.88]
243	[0.27, 0.2, -0.18, -0.01, -0.02, -0.0, 1.0]	[-0.11, 0.03, 1.12]	[0.03, -0.2, 0.81]	[-0.1, -0.01, 1.06]	[-0.08, 0.0, 0.88]
244	[0.17, 0.05, -0.18, -0.01, -0.01, -0.0, 1.0]	[-0.11, 0.03, 1.12]	[0.03, -0.2, 0.81]	[-0.1, -0.01, 1.06]	[-0.08, 0.0, 0.88]
245	[0.16, 0.02, -0.18, -0.01, -0.01, -0.0, 1.0]	[-0.11, 0.04, 1.12]	[0.03, -0.2, 0.81]	[-0.1, -0.0, 1.06]	[-0.08, 0.0, 0.88]
246	[0.11, 0.04, -0.18, -0.01, -0.01, -0.0, 1.0]	[-0.11, 0.04, 1.12]	[0.03, -0.2, 0.81]	[-0.09, -0.0, 1.06]	[-0.08, 0.0, 0.88]
247	[0.07, 0.01, -0.23, -0.01, -0.02, -0.01, 1.0]	[-0.11, 0.04, 1.12]	[0.03, -0.2, 0.81]	[-0.09, -0.0, 1.06]	[-0.08, 0.0, 0.88]
248	[0.05, 0.02, -0.23, -0.01, -0.02, -0.01, 1.0]	[-0.11, 0.04, 1.11]	[0.03, -0.2, 0.81]	[-0.09, -0.0, 1.05]	[-0.08, 0.0, 0.88]
249	[0.02, 0.03, -0.27, -0.01, -0.03, -0.01, 1.0]	[-0.1, 0.04, 1.11]	[0.03, -0.2, 0.81]	[-0.09, -0.0, 1.05]	[-0.08, 0.0, 0.88]
250	[0.02, -0.03, -0.24, -0.01, -0.03, -0.01, 1.0]	[-0.1, 0.04, 1.11]	[0.03, -0.2, 0.81]	[-0.09, -0.0, 1.05]	[-0.08, 0.0, 0.88]
251	[0.05, 0.0, -0.17, -0.01, -0.04, -0.01, 1.0]	[-0.1, 0.04, 1.11]	[0.03, -0.2, 0.81]	[-0.09, -0.0, 1.05]	[-0.08, 0.0, 0.88]
252	[0.02, -0.08, -0.16, -0.0, -0.04, -0.01, 1.0]	[-0.1, 0.04, 1.11]	[0.03, -0.2, 0.81]	[-0.09, -0.0, 1.05]	[-0.08, 0.0, 0.88]
253	[0.06, -0.1, -0.09, -0.0, -0.04, -0.01, 1.0]	[-0.1, 0.04, 1.11]	[0.03, -0.2, 0.81]	[-0.09, -0.0, 1.05]	[-0.08, 0.0, 0.88]
254	[0.02, -0.06, -0.12, 0.0, -0.04, -0.01, 1.0]	[-0.1, 0.04, 1.11]	[0.03, -0.2, 0.81]	[-0.09, -0.0, 1.05]	[-0.08, 0.0, 0.88]
255	[0.01, -0.05, -0.15, 0.0, -0.04, -0.01, 1.0]	[-0.1, 0.03, 1.11]	[0.03, -0.2, 0.81]	[-0.09, -0.0, 1.05]	[-0.08, 0.0, 0.88]
256	[-0.04, -0.03, -0.17, 0.01, -0.04, -0.01, 1.0]	[-0.1, 0.03, 1.11]	[0.03, -0.2, 0.81]	[-0.09, -0.01, 1.05]	[-0.08, 0.0, 0.88]
257	[0.0, 0.03, -0.16, 0.0, -0.04, -0.01, 1.0]	[-0.1, 0.03, 1.11]	[0.03, -0.2, 0.81]	[-0.09, -0.01, 1.05]	[-0.08, 0.0, 0.88]
258	[-0.01, 0.02, -0.16, 0.01, -0.04, -0.01, 1.0]	[-0.1, 0.03, 1.11]	[0.03, -0.2, 0.81]	[-0.09, -0.01, 1.05]	[-0.08, 0.0, 0.88]
259	[-0.07, 0.04, -0.14, 0.0, -0.04, -0.01, 1.0]	[-0.1, 0.03, 1.11]	[0.03, -0.2, 0.81]	[-0.09, -0.01, 1.05]	[-0.08, 0.0, 0.88]
260	[-0.05, 0.04, -0.17, 0.01, -0.04, -0.01, 1.0]	[-0.1, 0.03, 1.11]	[0.03, -0.2, 0.81]	[-0.09, -0.01, 1.05]	[-0.08, 0.0, 0.88]
261	[0.01, 0.07, -0.16, 0.01, -0.04, -0.01, 1.0]	[-0.1, 0.03, 1.11]	[0.03, -0.2, 0.81]	[-0.09, -0.0, 1.05]	[-0.08, 0.0, 0.88]
262	[-0.01, 0.02, -0.06, 0.01, -0.04, -0.01, 1.0]	[-0.1, 0.03, 1.11]	[0.03, -0.2, 0.81]	[-0.09, -0.0, 1.05]	[-0.08, 0.0, 0.88]
263	[0.0, -0.03, 0.06, 0.0, -0.03, -0.01, 1.0]	[-0.1, 0.03, 1.11]	[0.03, -0.2, 0.81]	[-0.09, -0.0, 1.05]	[-0.08, 0.0, 0.88]
